INDEX	name	type	type2	code	alternategfx	namestr	version	compactsave	rarity	spawnable	Transmogrify	TMogType	TMogMin	TMogMax	mindam	maxdam	1or2handed	2handed	2handmindam	2handmaxdam	minmisdam	maxmisdam	rangeadder	speed	StrBonus	DexBonus	reqstr	reqdex	durability	nodurability	level	ShowLevel	levelreq	cost	gamble cost	magic lvl	auto prefix	normcode	ubercode	ultracode	wclass	2handedwclass	component	hit class	invwidth	invheight	stackable	minstack	maxstack	spawnstack	flippyfile	invfile	uniqueinvfile	setinvfile	hasinv	gemsockets	gemapplytype	___comment	useable	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	___quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem	diablocloneweight	n_idx	typeindex	type2index	enName	minac	maxac	calc1	calc2	calc3	typeindex__STR	type2index__STR	
8rx	Chu-Ko-Nu	xbow		8rx	hxb	8rx	0		2	1	0	xxx			0	0		1	14	32	0	0		-60		100	80	95	250	1	54	1	25	8517	489418		312	rxb	8rx	6rx	xbw	xbw	5	xbow	2	3					flprxb	invrxb	invrxbu	invrxbu	1	5	0	fires 5 shots before reload	0	item_crossbow	12	item_crossbow	0	0	5	1	0	0	0		0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0		172	35	0	Chu-Ko-Nu [X]	0	0	-1	-1	-1	35	0	
qf1	Khalim's Flail	mace	1wep	qf1	fla	qf1	0				0	xxx			1	15			0	0	0	0		-10	100		41	35	250		0	1	0	1412	0		316	fla			1hs	1hs	5	1hsl	2	3					flpfla	invqf1			1	3	0		0	item_sword	12	item_sword	1	0	5	0	0	0	17	1	0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	1	xxx	xxx	0	0		173	36	113	Khalim's Flail	0	0	-1	-1	-1	36	113	
qf2	Khalim's Will	mace	1wep	qf2	fla	qf2	0				0	xxx			1	15			0	0	0	0		-10	100		0	0	250		0	1	0	1412	0		316	fla			1hs	1hs	5	1hsl	2	3					flpfla	invqf2			1	3	0		0	item_sword	12	item_sword	1	0	5	0	0	0	17	1	0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	1	xxx	xxx	0	0		174	36	113	Khalim's Will	0	0	-1	-1	-1	36	113	
ktr	Katar	h2h	1wep	ktr	ktr	ktr	100		2	1	0	xxx			4	7			0	0	0	0	1	-10	75	75	20	20	250		1	1	0	72	3072		316	ktr	9ar	7ar	ht1	ht1	5	1hsl	1	3					flpktr	invktr			1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3	1	2		1	1	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	wrb	btl	1	0		175	67	113	Katar [N]	0	0	-1	-1	-1	67	113	
wrb	Wrist Blade	h2h	1wep	wrb	ktr	wrb	100		2	1	0	xxx			5	9			0	0	0	0	1		75	75	33	33	250		9	1	0	220	8980		312	wrb	9wb	7wb	ht1	ht1	5	1hsl	1	3					flpktr	invktr			1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3	1	1		1	1			1	1	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	axf	skr	1	0		176	67	113	Wrist Blade [N]	0	0	-1	-1	-1	67	113	
axf	Hatchet Hands	h2h	1wep	axf	axf	axf	100		2	1	0	xxx			2	15			0	0	0	0	1	10	75	75	37	37	250		12	1	0	466	14092		312	axf	9xf	7xf	ht1	ht1	5	1hsl	1	3					flpaxf	invaxf	invaxfu	invaxfu	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255	1	1	1	1	20					255					255		1	1	1	20					255					255	1	1			255					255					255					255					255					255					255					255	1	2	0	ces	clw	1	0		177	67	113	Hatchet Hands [N]	0	0	-1	-1	-1	67	113	
ces	Cestus	h2h	1wep	ces	axf	ces	100		2	1	0	xxx			7	15			0	0	0	0	1		75	75	42	42	250		15	1	0	514	17710		312	ces	9cs	7cs	ht1	ht1	5	1hsl	1	3					flpaxf	invaxf	invaxfu	invaxfu	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255	1	1	1	1	20					255					255					255					255					255	1	1		1	20					255					255					255					255					255					255					255	1	2	0	clw	btl	1	0		178	67	113	Cestus [N]	0	0	-1	-1	-1	67	113	
clw	Claws	h2h	1wep	clw	clw	clw	100		2	1	0	xxx			8	15			0	0	0	0	1	-10	75	75	46	46	250		18	1	0	683	23794		312	clw	9lw	7lw	ht1	ht1	5	1hsl	1	3					flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255	1	1	1	1	20					255					255					255		1	1	1	20					255					255					255					255					255					255	1	2	0	btl	xxx	1	0		179	67	113	Claws [N]	0	0	-1	-1	-1	67	113	
btl	Blade Talons	h2h	1wep	btl	clw	btl	100		2	1	0	xxx			10	14			0	0	0	0	1	-20	75	75	50	50	250		21	1	0	847	30787		312	btl	9tw	7tw	ht1	ht1	5	1hsl	1	3					flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255	1	1			255					255					255					255	1	1		1	20					255					255		1			255					255	1	1	1	1	20					255	1	2	0	xxx	xxx	1	0		180	67	113	Blade Talons [N]	0	0	-1	-1	-1	67	113	
skr	Scissors Katar	h2h	1wep	skr	skr	skr	100		2	1	0	xxx			9	17			0	0	0	0	1	-10	75	75	55	55	250		24	1	0	1029	39196		312	skr	9qr	7qr	ht1	ht1	5	1hsl	1	3					flpskr	invskr	invskru	invskru	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255	1	1		1	20	1	1	1	1	20	1	1	1	1	20			1	1	20					255	1	2	0	xxx	xxx	1	0		181	67	113	Scissors Katar [N]	0	0	-1	-1	-1	67	113	
9ar	Quhab	h2h	1wep	9ar	ktr	9ar	100		2	1	0	xxx			11	24			0	0	0	0	1		75	75	57	57	250		28	1	21	2334	81852		312	ktr	9ar	7ar	ht1	ht1	5	1hsl	1	3					flpktr	invktr			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		182	67	113	Quhab [X]	0	0	-1	-1	-1	67	113	
9wb	Wrist Spike	h2h	1wep	9wb	ktr	9wb	100		2	1	0	xxx			13	27			0	0	0	0	1	-10	75	75	66	66	250		32	1	24	4203	152996		312	wrb	9wb	7wb	ht1	ht1	5	1hsl	1	3					flpktr	invktr			1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		183	67	113	Wrist Spike [X]	0	0	-1	-1	-1	67	113	
9xf	Fascia	h2h	1wep	9xf	axf	9xf	100		2	1	0	xxx			8	37			0	0	0	0	1	10	75	75	69	69	250		36	1	27	4203	171808		312	axf	9xf	7xf	ht1	ht1	5	1hsl	1	3					flpaxf	invaxf	invaxfu	invaxfu	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		184	67	113	Fascia [X]	0	0	-1	-1	-1	67	113	
9cs	Hand Scythe	h2h2	1wep	9cs	axf	9cs	100		2	1	0	xxx			16	37			0	0	0	0	1	-10	75	75	73	73	250		41	1	30	2964	144524		312	ces	9cs	7cs	ht1	ht1	5	1hsl	1	3					flpaxf	invaxf	invaxfu	invaxfu	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		185	88	113	Hand Scythe [X]	0	0	-1	-1	-1	88	113	
9lw	Greater Claws	h2h2	1wep	9lw	clw	9lw	100		2	1	0	xxx			18	37			0	0	0	0	1	-20	75	75	76	76	250		45	1	33	5061	252745		312	clw	9lw	7lw	ht1	ht1	5	1hsl	1	3					flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		186	88	113	Greater Claws [X]	0	0	-1	-1	-1	88	113	
9tw	Greater Talons	h2h2	1wep	9tw	clw	9tw	100		2	1	0	xxx			21	35			0	0	0	0	1	-30	75	75	79	79	250		50	1	37	9291	492050		312	btl	9tw	7tw	ht1	ht1	5	1hsl	1	3					flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		187	88	113	Greater Talons [X]	0	0	-1	-1	-1	88	113	
9qr	Scissors Quhab	h2h2	1wep	9qr	skr	9qr	100		2	1	0	xxx			19	40			0	0	0	0	1		75	75	82	82	250		54	1	40	14223	797542		312	skr	9qr	7qr	ht1	ht1	5	1hsl	1	3					flpskr	invskr	invskru	invskru	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		188	88	113	Scissors Quhab [X]	0	0	-1	-1	-1	88	113	
7ar	Suwayyah	h2h2	1wep	7ar	ktr	7ar	100		2	1	0	xxx			39	52			0	0	0	0	1		75	75	99	99	250		59	1	44	16205	988095		312	ktr	9ar	7ar	ht1	ht1	5	1hsl	1	3					flpktr	invktr			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		189	88	113	Suwayyah [E]	0	0	-1	-1	-1	88	113	
7wb	Wrist Sword	h2h2	1wep	7wb	ktr	7wb	100		2	1	0	xxx			34	45			0	0	0	0	1	-10	75	75	105	105	250		62	1	46	16996	1087252		312	wrb	9wb	7wb	ht1	ht1	5	1hsl	1	3					flpktr	invktr			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		190	88	113	Wrist Sword [E]	0	0	-1	-1	-1	88	113	
7xf	War Fist	h2h2	1wep	7xf	axf	7xf	100		2	1	0	xxx			44	53			0	0	0	0	1	10	75	75	108	108	250		68	1	51	15784	1109812		312	axf	9xf	7xf	ht1	ht1	5	1hsl	1	3					flpaxf	invaxf	invaxfu	invaxfu	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		191	88	113	War Fist [E]	0	0	-1	-1	-1	88	113	
7cs	Battle Cestus	h2h2	1wep	7cs	axf	7cs	100		2	1	0	xxx			36	42			0	0	0	0	1	-10	75	75	110	110	250		73	1	54	15537	1173201		312	ces	9cs	7cs	ht1	ht1	5	1hsl	1	3					flpaxf	invaxf	invaxfu	invaxfu	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		192	88	113	Battle Cestus [E]	0	0	-1	-1	-1	88	113	
7lw	Feral Claws	h2h2	1wep	7lw	clw	7lw	100		2	1	0	xxx			22	53			0	0	0	0	1	-20	75	75	113	113	250		78	1	58	16035	1292230		312	clw	9lw	7lw	ht1	ht1	5	1hsl	1	3					flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		193	88	113	Feral Claws [E]	0	0	-1	-1	-1	88	113	
7tw	Runic Talons	h2h2	1wep	7tw	clw	7tw	100		2	1	0	xxx			24	44			0	0	0	0	1	-30	75	75	115	115	250		81	1	60	17396	1452076		312	btl	9tw	7tw	ht1	ht1	5	1hsl	1	3					flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		194	88	113	Runic Talons [E]	0	0	-1	-1	-1	88	113	
7qr	Scissors Suwayyah	h2h2	1wep	7qr	skr	7qr	100		2	1	0	xxx			40	51			0	0	0	0	1		75	75	118	118	250		85	1	64	18002	1575170		312	skr	9qr	7qr	ht1	ht1	5	1hsl	1	3					flpskr	invskr	invskru	invskru	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		195	88	113	Scissors Suwayyah [E]	0	0	-1	-1	-1	88	113	
7ha	Tomahawk	axe	1wep	7ha	hax	7ha	100		3	1	0	xxx			33	58			0	0	0	0			100		125	67	250		54	1	40	14033	787282		312	hax	9ha	7ha	1hs	1hs	5	1hsl	1	3					flphax	invhax	invhaxu	invhaxu	1	2	0		0	item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0		35	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	2	0	xxx	xxx	1	0		196	28	113	Tomahawk [E]	0	0	-1	-1	-1	28	113	
7ax	Small Crescent	axe	1wep	7ax	axe	7ax	100		4	1	0	xxx			38	60			0	0	0	0	1	10	100		115	83	250		61	1	45	15781	995641		312	axe	9ax	7ax	1hs	1hs	5	1hsl	2	3					flpaxe	invaxe	invaxeu	invaxeu	1	4	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	2	0	xxx	xxx	1	0		197	28	113	Small Crescent [E]	0	0	-1	-1	-1	28	113	
72a	Ettin Axe	axe	1wep	72a	axe	72a	100		4	1	0	xxx			33	66			0	0	0	0	1	10	100		145	45	250		70	1	52	13496	982220		312	2ax	92a	72a	1hs	1hs	5	1hsl	2	3					flp2ax	inv2ax			1	5	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	2	0	xxx	xxx	1	0		198	28	113	Ettin Axe [E]	0	0	-1	-1	-1	28	113	
7mp	War Spike	axe	1wep	7mp	axe	7mp	100		4	1	0	xxx			30	48			0	0	0	0	1	-10	100	25	133	54	250		79	1	59	16108	1314532		312	mpi	9mp	7mp	1hs	1hs	5	1hsl	2	3					flpmpi	invmpi	invmpiu	invmpiu	1	6	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		199	28	113	War Spike [E]	0	0	-1	-1	-1	28	113	
7wa	Berserker Axe	axe	1wep	7wa	hax	7wa	100		4	1	0	xxx			24	71			0	0	0	0	2		100		138	59	250		85	1	64	15957	1401345		312	wax	9wa	7wa	1hs	1hs	5	1hsl	2	3					flpwax	invwax			1	6	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		200	28	113	Berserker Axe [E]	0	0	-1	-1	-1	28	113	
7la	Feral Axe	axe	slam	7la	lax	7la	100		4	1	0	xxx			0	0		1	25	123	0	0	2	-15	150		196	0	250		57	1	42	17430	1024510		312	lax	9la	7la	stf	stf	5	2hsl	2	3					flplax	invlax			1	4	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		201	28	112	Feral Axe [E]	0	0	-1	-1	-1	28	112	
7ba	Silver-edged Axe	axe	slam	7ba	lax	7ba	100		4	1	0	xxx			0	0		1	62	110	0	0	2		150		166	65	250		65	1	48	18956	1267140		312	bax	9ba	7ba	stf	stf	5	2hsl	2	3					flpbrx	invbrx			1	5	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		202	28	112	Silver-edged Axe [E]	0	0	-1	-1	-1	28	112	
7bt	Decapitator	axe	slam	7bt	btx	7bt	100		4	1	0	xxx			0	0		1	49	137	0	0	2	10	150		189	33	250		73	1	54	16377	1234521		312	btx	9bt	7bt	stf	stf	5	2hsl	2	3					flpbtx	invbtx	invbtxu	invbtxu	1	5	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	2	0	xxx	xxx	1	0		203	28	112	Decapitator [E]	0	0	-1	-1	-1	28	112	
7ga	Champion Axe	axe	slam	7ga	btx	7ga	100		4	1	0	xxx			0	0		1	59	94	0	0	2	-10	150	25	167	59	250		82	1	61	19245	1621590		312	gax	9ga	7ga	stf	stf	5	2hsl	2	4					flpgax	invgax	invgaxu	invgaxu	1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		204	28	112	Champion Axe [E]	0	0	-1	-1	-1	28	112	
7gi	Glorious Axe	axe	slam	7gi	gix	7gi	100		4	1	0	xxx			0	0		1	60	124	0	0	3	10	150		164	55	250		85	1	66	18431	1611635		312	gix	9gi	7gi	stf	stf	5	2hsl	2	3					flpgix	invgix			1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		205	28	112	Glorious Axe [E]	0	0	-1	-1	-1	28	112	
7wn	Polished Wand	wand	1wep	7wn	wnd	7wn	100		1	1	0	xxx			18	33			0	0	0	0			100		25	0	250		55	1	41	9412	547660		312	wnd	9wn	7wn	1hs	1hs	5	1hss	1	2					flpwnd	invwnd			1	2	0	magically charged	0	item_wand	12	item_wand	0	0	5	0	0	0	0		0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0		206	25	113	Polished Wand [E]	0	0	-1	-1	-1	25	113	
7yw	Ghost Wand	wand	1wep	7yw	ywn	7yw	100		1	1	0	xxx			20	40			0	0	0	0		10	100		25	0	250		65	1	48	8786	606090		312	ywn	9yw	7yw	1hs	1hs	5	1hss	1	2					flpywn	invywn			1	2	0	magically charged	0	item_wand	12	item_wand	0	0	5	0	0	0	0		0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0		207	25	113	Ghost Wand [E]	0	0	-1	-1	-1	25	113	
7bw	Lich Wand	wand	1wep	7bw	bwn	7bw	100		1	1	0	xxx			10	31			0	0	0	0		-20	100		25	0	250		75	1	56	9208	730600		312	bwn	9bw	7bw	1hs	1hs	5	1hss	1	2					flpbwn	invbwn	invbwnu	invbwnu	1	2	0	magically charged	0	item_wand	12	item_wand	0	0	5	0	0	0	0		0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		208	25	113	Lich Wand [E]	0	0	-1	-1	-1	25	113	
7gw	Unearthed Wand	wand	1wep	7gw	bwn	7gw	100		1	1	0	xxx			22	28			0	0	0	0			100		25	0	250		86	1	64	7687	706582		312	gwn	9gw	7gw	1hs	1hs	5	1hss	1	2					flpgwn	invgwn			1	2	0	magically charged	0	item_wand	12	item_wand	0	0	5	0	0	0	0		0	7	0	0	5					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		209	25	113	Unearthed Wand [E]	0	0	-1	-1	-1	25	113	
7cl	Truncheon	club	1wep	7cl	clb	7cl	100		1	1	0	xxx			35	43			0	0	0	0		-10	100		88	43	250		52	1	39	1488	105876		312	clb	9cl	7cl	1hs	1hs	5	club	1	3					flpclb	invclb	invclbu	invclbu	1	2	0		0	item_staff	12	item_staff	0	0	5	0	0	0	0		0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	2	0	xxx	xxx	1	0		210	29	113	Truncheon [E]	0	0	-1	-1	-1	29	113	
7sc	Mighty Scepter	scep	1wep	7sc	mac	7sc	100		2	1	0	xxx			40	52			0	0	0	0			100		125	65	250		62	1	46	20199	1285838		312	scp	9sc	7sc	1hs	1hs	5	club	1	3					flpscp	invscp			1	2	0	magically charged	0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		211	24	113	Mighty Scepter [E]	0	0	-1	-1	-1	24	113	
7qs	Seraph Rod	scep	1wep	7qs	mac	7qs	100		4	1	0	xxx			45	54			0	0	0	0	1	10	100		108	69	250		76	1	57	23501	1826576		312	gsc	9qs	7qs	1hs	1hs	5	club	1	3					flpgsc	invgsc			1	3	0	magically charged	0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		212	24	113	Seraph Rod [E]	0	0	-1	-1	-1	24	113	
7ws	Caduceus	scep	1wep	7ws	whm	7ws	100		4	1	0	xxx			37	43			0	0	0	0	1	-10	100		97	70	250		85	1	66	22870	1988950		312	wsp	9ws	7ws	1hs	1hs	5	club	2	3					flpwsp	invwsp			1	5	0	magically charged	0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		213	24	113	Caduceus [E]	0	0	-1	-1	-1	24	113	
7sp	Tyrant Club	club	1wep	7sp	clb	7sp	100		3	1	0	xxx			32	58			0	0	0	0	1		100		133	0	250		57	1	42	6793	418201		312	spc	9sp	7sp	1hs	1hs	5	1hsl	1	3					flpspc	invspc	invspcu	invspcu	1	3	0		0	item_staff	12	item_staff	0	0	5	0	0	0	0		0	7	0	0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		214	29	113	Tyrant Club [E]	0	0	-1	-1	-1	29	113	
7ma	Reinforced Mace	mace	1wep	7ma	mac	7ma	100		4	1	0	xxx			41	49			0	0	0	0			100		145	46	250		63	1	47	14765	964195		312	mac	9ma	7ma	1hs	1hs	5	1hsl	1	3					flpmac	invmac		inv7mas	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		215	36	113	Reinforced Mace [E]	0	0	-1	-1	-1	36	113	
7mt	Devil Star	mace	1wep	7mt	mac	7mt	100		4	1	0	xxx			43	53			0	0	0	0	1	10	100		153	44	250		70	1	52	15674	1134680		312	mst	9mt	7mt	1hs	1hs	5	1hsl	1	3					flpmst	invmst	invmstu	invmstu	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		216	36	113	Devil Star [E]	0	0	-1	-1	-1	36	113	
7fl	Scourge	mace	1wep	7fl	fla	7fl	100		4	1	0	xxx			3	80			0	0	0	0	2	-10	100	25	125	77	250		76	1	57	19532	1524932		312	fla	9fl	7fl	1hs	1hs	5	1hsl	2	3					flpfla	invfla			1	5	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		217	36	113	Scourge [E]	0	0	-1	-1	-1	36	113	
7wh	Legendary Mallet	hamm	1wep	7wh	whm	7wh	100		4	1	0	xxx			50	61			0	0	0	0	1	20	110		189	0	250		82	1	61	14388	1223316		312	whm	9wh	7wh	1hs	1hs	5	1hsl	2	3					flpwhm	invwhm			1	4	0		0	item_sword	12	item_sword	0	0	5	0	0	0	0		178	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		218	31	113	Legendary Mallet [E]	0	0	-1	-1	-1	31	113	
7m7	Ogre Maul	hamm	slam	7m7	mau	7m7	100		4	1	0	xxx			0	0		1	77	106	0	0	1	10	160		225	0	250		69	1	51	12156	875764		312	mau	9m9	7m7	stf	stf	5	2hsl	2	4					flpmau	invmau			1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		219	31	112	Ogre Maul [E]	0	0	-1	-1	-1	31	112	
7gm	Thunder Maul	hamm	slam	7gm	mau	7gm	100		3	1	0	xxx			0	0		1	33	180	0	0	2	20	160		253	0	250		85	1	65	17821	1559785		312	gma	9gm	7gm	stf	stf	5	2hsl	2	3					flpgma	invgma			1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0	0		0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	2	0	xxx	xxx	1	0		220	31	112	Thunder Maul [E]	0	0	-1	-1	-1	31	112	
